Step 0
31 96.0 1.0100653171539307 384.0 | 4.0 | 47.041666666666664
32 96.0 1.0115501880645752 384.0 | 4.0 | 47.041666666666664
33 96.0 1.0030672550201416 384.0 | 4.0 | 47.041666666666664
34 104.0 1.089892864227295 416.0 | 4.0 | 50.88461538461539
35 96.0 1.0169756412506104 384.0 | 4.0 | 47.041666666666664
36 96.0 1.0190961360931396 384.0 | 4.0 | 47.041666666666664
37 96.0 1.0196075439453125 384.0 | 4.0 | 47.041666666666664
38 96.0 1.0213871002197266 384.0 | 4.0 | 47.041666666666664
39 104.0 1.1109766960144043 416.0 | 4.0 | 51.03846153846154
40 96.0 1.0297751426696777 384.0 | 4.0 | 47.041666666666664
41 112.0 1.2024922370910645 448.0 | 8.0 | 49.892857142857146
42 112.0 1.2017717361450195 448.0 | 8.0 | 51.32142857142857
43 96.0 1.0373408794403076 384.0 | 4.0 | 47.041666666666664
44 96.0 1.0379910469055176 384.0 | 4.0 | 47.041666666666664
45 104.0 1.1336956024169922 416.0 | 4.0 | 51.03846153846154
46 96.0 1.0645148754119873 384.0 | 4.0 | 47.041666666666664
47 96.0 1.0639283657073975 384.0 | 4.0 | 47.041666666666664
48 96.0 1.0639467239379883 384.0 | 4.0 | 47.041666666666664
49 112.0 1.2434253692626953 448.0 | 8.0 | 52.92857142857143
50 96.0 1.0747199058532715 384.0 | 4.0 | 47.041666666666664
51 96.0 1.0704963207244873 384.0 | 4.0 | 47.041666666666664
52 96.0 1.0647392272949219 384.0 | 4.0 | 47.041666666666664
53 112.0 1.2491803169250488 448.0 | 8.0 | 51.5
54 96.0 1.0600931644439697 384.0 | 4.0 | 47.041666666666664
55 96.0 1.0577716827392578 384.0 | 4.0 | 47.041666666666664
56 96.0 1.0577900409698486 384.0 | 4.0 | 47.041666666666664
57 96.0 1.055290937423706 384.0 | 4.0 | 47.041666666666664
58 96.0 1.0508697032928467 384.0 | 4.0 | 47.041666666666664
59 96.0 1.0529167652130127 384.0 | 4.0 | 47.041666666666664
60 96.0 1.046414852142334 384.0 | 4.0 | 47.041666666666664
61 96.0 1.0459227561950684 384.0 | 4.0 | 47.041666666666664
62 104.0 1.1307902336120605 416.0 | 4.0 | 50.88461538461539
63 96.0 1.0489201545715332 384.0 | 4.0 | 47.041666666666664
64 96.0 1.0489389896392822 384.0 | 4.0 | 47.041666666666664
65 96.0 1.0517501831054688 384.0 | 4.0 | 47.041666666666664
66 96.0 1.05570387840271 384.0 | 4.0 | 47.041666666666664
67 96.0 1.0478107929229736 384.0 | 4.0 | 47.041666666666664
68 96.0 1.0458605289459229 384.0 | 4.0 | 47.041666666666664
69 96.0 1.046370267868042 384.0 | 4.0 | 47.041666666666664
70 96.0 1.0437300205230713 384.0 | 4.0 | 47.041666666666664
71 96.0 1.0427911281585693 384.0 | 4.0 | 47.041666666666664
72 96.0 1.0428102016448975 384.0 | 4.0 | 47.041666666666664
73 96.0 1.0401849746704102 384.0 | 4.0 | 47.041666666666664
74 96.0 1.0347111225128174 384.0 | 4.0 | 47.041666666666664
75 96.0 1.0450141429901123 384.0 | 4.0 | 47.041666666666664
76 96.0 1.052558422088623 384.0 | 4.0 | 47.041666666666664
77 112.0 1.2163467407226562 448.0 | 8.0 | 47.57142857142857
78 96.0 1.0446293354034424 384.0 | 4.0 | 47.041666666666664
79 96.0 1.0442638397216797 384.0 | 4.0 | 47.041666666666664
80 96.0 1.0442802906036377 384.0 | 4.0 | 47.041666666666664
81 96.0 1.043828010559082 384.0 | 4.0 | 47.041666666666664
82 96.0 1.048246145248413 384.0 | 4.0 | 47.041666666666664
83 96.0 1.0482661724090576 384.0 | 4.0 | 47.041666666666664
84 96.0 1.0491633415222168 384.0 | 4.0 | 47.041666666666664
85 96.0 1.0520238876342773 384.0 | 4.0 | 47.041666666666664
86 96.0 1.0506572723388672 384.0 | 4.0 | 47.041666666666664
87 96.0 1.0511927604675293 384.0 | 4.0 | 47.041666666666664
88 96.0 1.0512115955352783 384.0 | 4.0 | 47.041666666666664
89 96.0 1.0537617206573486 384.0 | 4.0 | 47.041666666666664
90 96.0 1.048670768737793 384.0 | 4.0 | 47.041666666666664
91 96.0 1.0438518524169922 384.0 | 4.0 | 47.041666666666664
92 104.0 1.1145401000976562 416.0 | 4.0 | 51.03846153846154
93 96.0 1.0291547775268555 384.0 | 4.0 | 47.041666666666664
94 96.0 1.0276689529418945 384.0 | 4.0 | 47.041666666666664
95 96.0 1.0271477699279785 384.0 | 4.0 | 47.041666666666664
96 96.0 1.0271642208099365 384.0 | 4.0 | 47.041666666666664
97 96.0 1.024301528930664 384.0 | 4.0 | 47.041666666666664
98 96.0 1.02821946144104 384.0 | 4.0 | 47.041666666666664
99 96.0 1.0299313068389893 384.0 | 4.0 | 47.041666666666664
100 104.0 1.1270089149475098 416.0 | 4.0 | 51.03846153846154
101 96.0 1.045093297958374 384.0 | 4.0 | 47.041666666666664
102 96.0 1.0425715446472168 384.0 | 4.0 | 47.041666666666664
103 96.0 1.0400972366333008 384.0 | 4.0 | 47.041666666666664
104 104.0 1.1256883144378662 416.0 | 4.0 | 50.96153846153846
105 96.0 1.040006160736084 384.0 | 4.0 | 47.041666666666664
106 96.0 1.0326409339904785 384.0 | 4.0 | 47.041666666666664
107 96.0 1.0245964527130127 384.0 | 4.0 | 47.041666666666664
108 96.0 1.0284831523895264 384.0 | 4.0 | 47.041666666666664
109 96.0 1.0297589302062988 384.0 | 4.0 | 47.041666666666664
110 96.0 1.0407655239105225 384.0 | 4.0 | 47.041666666666664
111 96.0 1.0421383380889893 384.0 | 4.0 | 47.041666666666664
112 96.0 1.0470352172851562 384.0 | 4.0 | 47.041666666666664
113 96.0 1.0496604442596436 384.0 | 4.0 | 47.041666666666664
114 96.0 1.06005859375 384.0 | 4.0 | 47.041666666666664
115 96.0 1.0766782760620117 384.0 | 4.0 | 47.041666666666664
116 96.0 1.0775821208953857 384.0 | 4.0 | 47.041666666666664
117 96.0 1.0671772956848145 384.0 | 4.0 | 47.041666666666664
118 96.0 1.0694563388824463 384.0 | 4.0 | 47.041666666666664
119 112.0 1.2510530948638916 448.0 | 8.0 | 50.07142857142857
120 96.0 1.0708751678466797 384.0 | 4.0 | 47.041666666666664
121 96.0 1.0716521739959717 384.0 | 4.0 | 47.041666666666664
122 96.0 1.067143201828003 384.0 | 4.0 | 47.041666666666664
123 96.0 1.063309669494629 384.0 | 4.0 | 47.041666666666664
124 96.0 1.060004711151123 384.0 | 4.0 | 47.041666666666664
125 96.0 1.0596935749053955 384.0 | 4.0 | 47.041666666666664
126 96.0 1.05879807472229 384.0 | 4.0 | 47.041666666666664
127 96.0 1.0588164329528809 384.0 | 4.0 | 47.041666666666664
128 96.0 1.0528957843780518 384.0 | 4.0 | 47.041666666666664
129 96.0 1.0487992763519287 384.0 | 4.0 | 47.041666666666664
130 96.0 1.0483083724975586 384.0 | 4.0 | 47.041666666666664
131 96.0 1.033653736114502 384.0 | 4.0 | 47.041666666666664
132 96.0 1.0280685424804688 384.0 | 4.0 | 47.041666666666664
133 96.0 1.0317354202270508 384.0 | 4.0 | 47.041666666666664
134 96.0 1.03232741355896 384.0 | 4.0 | 47.041666666666664
135 96.0 1.0323452949523926 384.0 | 4.0 | 47.041666666666664
136 96.0 1.034292459487915 384.0 | 4.0 | 47.041666666666664
137 96.0 1.0369758605957031 384.0 | 4.0 | 47.041666666666664
138 96.0 1.0350816249847412 384.0 | 4.0 | 47.041666666666664
139 96.0 1.0528531074523926 384.0 | 4.0 | 47.041666666666664
140 96.0 1.0636768341064453 384.0 | 4.0 | 47.041666666666664
141 96.0 1.0681581497192383 384.0 | 4.0 | 47.041666666666664
142 96.0 1.0690827369689941 384.0 | 4.0 | 47.041666666666664
143 96.0 1.0691003799438477 384.0 | 4.0 | 47.041666666666664
144 96.0 1.069037914276123 384.0 | 4.0 | 47.041666666666664
145 96.0 1.0704550743103027 384.0 | 4.0 | 47.041666666666664
146 96.0 1.075941801071167 384.0 | 4.0 | 47.041666666666664
147 96.0 1.0647211074829102 384.0 | 4.0 | 47.041666666666664
148 96.0 1.0384960174560547 384.0 | 4.0 | 47.041666666666664
149 96.0 1.0280611515045166 384.0 | 4.0 | 47.041666666666664
150 96.0 1.0265693664550781 384.0 | 4.0 | 47.041666666666664
151 96.0 1.0265886783599854 384.0 | 4.0 | 47.041666666666664
152 96.0 1.023941993713379 384.0 | 4.0 | 47.041666666666664
153 96.0 1.0178701877593994 384.0 | 4.0 | 47.041666666666664
154 112.0 1.1971681118011475 448.0 | 8.0 | 50.964285714285715
155 96.0 1.0257363319396973 384.0 | 4.0 | 47.041666666666664
156 96.0 1.0311229228973389 384.0 | 4.0 | 47.041666666666664
157 96.0 1.0296869277954102 384.0 | 4.0 | 47.041666666666664
158 96.0 1.0309722423553467 384.0 | 4.0 | 47.041666666666664
159 96.0 1.0309910774230957 384.0 | 4.0 | 47.041666666666664
160 96.0 1.033339262008667 384.0 | 4.0 | 47.041666666666664
161 96.0 1.0270671844482422 384.0 | 4.0 | 47.041666666666664
162 96.0 1.0247225761413574 384.0 | 4.0 | 47.041666666666664
163 96.0 1.0261685848236084 384.0 | 4.0 | 47.041666666666664
164 96.0 1.033437728881836 384.0 | 4.0 | 47.041666666666664
165 96.0 1.0441067218780518 384.0 | 4.0 | 47.041666666666664
166 96.0 1.0431938171386719 384.0 | 4.0 | 47.041666666666664
167 96.0 1.043210744857788 384.0 | 4.0 | 47.041666666666664
168 96.0 1.043013572692871 384.0 | 4.0 | 47.041666666666664
169 96.0 1.0481491088867188 384.0 | 4.0 | 47.041666666666664
170 96.0 1.049525499343872 384.0 | 4.0 | 47.041666666666664
171 96.0 1.0467033386230469 384.0 | 4.0 | 47.041666666666664
172 96.0 1.065786361694336 384.0 | 4.0 | 47.041666666666664
173 96.0 1.062518835067749 384.0 | 4.0 | 47.041666666666664
174 96.0 1.0623843669891357 384.0 | 4.0 | 47.041666666666664
175 96.0 1.0624024868011475 384.0 | 4.0 | 47.041666666666664
176 96.0 1.0606849193572998 384.0 | 4.0 | 47.041666666666664
177 96.0 1.0606331825256348 384.0 | 4.0 | 47.041666666666664
178 96.0 1.0639433860778809 384.0 | 4.0 | 47.041666666666664
179 96.0 1.064682960510254 384.0 | 4.0 | 47.041666666666664
180 96.0 1.0558414459228516 384.0 | 4.0 | 47.041666666666664
181 96.0 1.0559463500976562 384.0 | 4.0 | 47.041666666666664
182 96.0 1.0559642314910889 384.0 | 4.0 | 47.041666666666664
183 96.0 1.0662708282470703 384.0 | 4.0 | 47.041666666666664
184 96.0 1.0672276020050049 384.0 | 4.0 | 47.041666666666664
185 136.0 1.5093739032745361 544.0 | 4.0 | 55.26470588235294
186 96.0 1.0687658786773682 384.0 | 4.0 | 47.041666666666664
187 96.0 1.0672049522399902 384.0 | 4.0 | 47.041666666666664
188 96.0 1.0426547527313232 384.0 | 4.0 | 47.041666666666664
189 96.0 1.0435607433319092 384.0 | 4.0 | 47.041666666666664
190 96.0 1.0435817241668701 384.0 | 4.0 | 47.041666666666664
191 96.0 1.0404386520385742 384.0 | 4.0 | 47.041666666666664
192 96.0 1.0381677150726318 384.0 | 4.0 | 47.041666666666664
193 96.0 1.0393905639648438 384.0 | 4.0 | 47.041666666666664
194 96.0 1.0392770767211914 384.0 | 4.0 | 47.041666666666664
195 96.0 1.0452773571014404 384.0 | 4.0 | 47.041666666666664
196 96.0 1.0761921405792236 384.0 | 4.0 | 47.041666666666664
197 96.0 1.071805715560913 384.0 | 4.0 | 47.041666666666664
198 96.0 1.0701680183410645 384.0 | 4.0 | 47.041666666666664
199 112.0 1.2514002323150635 448.0 | 4.0 | 54.035714285714285
200 96.0 1.069587230682373 384.0 | 4.0 | 47.041666666666664
201 96.0 1.0678348541259766 384.0 | 4.0 | 47.041666666666664
202 104.0 1.1629469394683838 416.0 | 4.0 | 51.03846153846154
203 96.0 1.0696401596069336 384.0 | 4.0 | 47.041666666666664
204 64.0 0.7129786014556885 256.0 | 6.0 | 58.34375
205 96.0 1.068784475326538 384.0 | 4.0 | 47.041666666666664
206 96.0 1.0682129859924316 384.0 | 4.0 | 47.041666666666664
207 112.0 1.248265027999878 448.0 | 8.0 | 51.32142857142857
208 96.0 1.0690035820007324 384.0 | 4.0 | 47.041666666666664
209 96.0 1.0705015659332275 384.0 | 4.0 | 47.041666666666664
210 96.0 1.0713109970092773 384.0 | 4.0 | 47.041666666666664
211 96.0 1.0629034042358398 384.0 | 4.0 | 47.041666666666664
212 96.0 1.0524978637695312 384.0 | 4.0 | 47.041666666666664
213 96.0 1.0531744956970215 384.0 | 4.0 | 47.041666666666664
214 96.0 1.0518722534179688 384.0 | 4.0 | 47.041666666666664
215 96.0 1.0549564361572266 384.0 | 4.0 | 47.041666666666664
216 96.0 1.0546116828918457 384.0 | 4.0 | 47.041666666666664
217 96.0 1.052685022354126 384.0 | 4.0 | 47.041666666666664
218 96.0 1.05096435546875 384.0 | 4.0 | 47.041666666666664
219 96.0 1.0491888523101807 384.0 | 4.0 | 47.041666666666664
220 96.0 1.046668291091919 384.0 | 4.0 | 47.041666666666664
221 96.0 1.0354557037353516 384.0 | 4.0 | 47.041666666666664
222 112.0 1.2114543914794922 448.0 | 8.0 | 50.42857142857143
223 104.0 1.1208367347717285 416.0 | 4.0 | 51.03846153846154
224 96.0 1.0341360569000244 384.0 | 4.0 | 47.041666666666664
225 96.0 1.0355360507965088 384.0 | 4.0 | 47.041666666666664
226 96.0 1.037019968032837 384.0 | 4.0 | 47.041666666666664
227 96.0 1.041860818862915 384.0 | 4.0 | 47.041666666666664
228 96.0 1.0492007732391357 384.0 | 4.0 | 47.041666666666664
229 96.0 1.0615170001983643 384.0 | 4.0 | 47.041666666666664
230 104.0 1.1480505466461182 416.0 | 4.0 | 51.03846153846154
231 96.0 1.0598924160003662 384.0 | 4.0 | 47.041666666666664
232 96.0 1.060814380645752 384.0 | 4.0 | 47.041666666666664
233 96.0 1.0610806941986084 384.0 | 4.0 | 47.041666666666664
234 96.0 1.0618906021118164 384.0 | 4.0 | 47.041666666666664
235 96.0 1.0658929347991943 384.0 | 4.0 | 47.041666666666664
236 96.0 1.063464641571045 384.0 | 4.0 | 47.041666666666664
237 96.0 1.062290906906128 384.0 | 4.0 | 47.041666666666664
238 96.0 1.0623095035552979 384.0 | 4.0 | 47.041666666666664
239 96.0 1.0613024234771729 384.0 | 4.0 | 47.041666666666664
240 96.0 1.0634663105010986 384.0 | 4.0 | 47.041666666666664
241 96.0 1.0650098323822021 384.0 | 4.0 | 47.041666666666664
242 112.0 1.2547712326049805 448.0 | 8.0 | 51.32142857142857
243 96.0 1.0733811855316162 384.0 | 4.0 | 47.041666666666664
244 96.0 1.0799808502197266 384.0 | 4.0 | 47.041666666666664
245 96.0 1.083688497543335 384.0 | 4.0 | 47.041666666666664
246 96.0 1.081763744354248 384.0 | 4.0 | 47.041666666666664
247 96.0 1.0789856910705566 384.0 | 4.0 | 47.041666666666664
248 112.0 1.26361083984375 448.0 | 8.0 | 50.42857142857143
249 104.0 1.1595971584320068 416.0 | 4.0 | 50.65384615384615
250 112.0 1.2537996768951416 448.0 | 8.0 | 51.5
251 112.0 1.2410759925842285 448.0 | 8.0 | 47.57142857142857
252 96.0 1.0678236484527588 384.0 | 4.0 | 47.041666666666664
253 96.0 1.0657680034637451 384.0 | 4.0 | 47.041666666666664
254 96.0 1.0694546699523926 384.0 | 4.0 | 47.041666666666664
255 96.0 1.0716850757598877 384.0 | 4.0 | 47.041666666666664
256 104.0 1.159698486328125 416.0 | 4.0 | 51.03846153846154
257 96.0 1.0751748085021973 384.0 | 4.0 | 47.041666666666664
258 96.0 1.0751943588256836 384.0 | 4.0 | 47.041666666666664
259 96.0 1.0784590244293213 384.0 | 4.0 | 47.041666666666664
260 96.0 1.0741453170776367 384.0 | 4.0 | 47.041666666666664
261 96.0 1.0569863319396973 384.0 | 4.0 | 47.041666666666664
262 96.0 1.053187370300293 384.0 | 4.0 | 47.041666666666664
263 96.0 1.0463941097259521 384.0 | 4.0 | 47.041666666666664
264 96.0 1.0452532768249512 384.0 | 4.0 | 47.041666666666664
265 96.0 1.0452730655670166 384.0 | 4.0 | 47.041666666666664
266 136.0 1.4965620040893555 544.0 | 4.0 | 57.1764705882353
267 96.0 1.042027235031128 384.0 | 4.0 | 47.041666666666664
268 96.0 1.0365979671478271 384.0 | 4.0 | 47.041666666666664
269 96.0 1.0435740947723389 384.0 | 4.0 | 47.041666666666664
270 96.0 1.04533052444458 384.0 | 4.0 | 47.041666666666664
271 96.0 1.0503878593444824 384.0 | 4.0 | 47.041666666666664
272 96.0 1.048457384109497 384.0 | 4.0 | 47.041666666666664
273 96.0 1.050236463546753 384.0 | 4.0 | 47.041666666666664
274 96.0 1.050140380859375 384.0 | 4.0 | 47.041666666666664
275 112.0 1.2258954048156738 448.0 | 8.0 | 52.92857142857143
276 96.0 1.059774398803711 384.0 | 4.0 | 47.041666666666664
277 96.0 1.0715765953063965 384.0 | 4.0 | 47.041666666666664
278 96.0 1.072432518005371 384.0 | 4.0 | 47.041666666666664
279 96.0 1.0764994621276855 384.0 | 4.0 | 47.041666666666664
280 96.0 1.077397346496582 384.0 | 4.0 | 47.041666666666664
281 96.0 1.0831804275512695 384.0 | 4.0 | 47.041666666666664
282 96.0 1.0832552909851074 384.0 | 4.0 | 47.041666666666664
283 96.0 1.0829124450683594 384.0 | 4.0 | 47.041666666666664
284 96.0 1.080981969833374 384.0 | 4.0 | 47.041666666666664
285 96.0 1.0495612621307373 384.0 | 4.0 | 47.041666666666664
286 96.0 1.046889305114746 384.0 | 4.0 | 47.041666666666664
287 64.0 0.6847517490386963 256.0 | 6.0 | 36.3125
288 96.0 1.0427069664001465 384.0 | 4.0 | 47.041666666666664
289 96.0 1.0445137023925781 384.0 | 4.0 | 47.041666666666664
290 96.0 1.0352606773376465 384.0 | 4.0 | 47.041666666666664
291 96.0 1.0334179401397705 384.0 | 4.0 | 47.041666666666664
292 96.0 1.0262935161590576 384.0 | 4.0 | 47.041666666666664
293 96.0 1.042752742767334 384.0 | 4.0 | 47.041666666666664
294 96.0 1.0453908443450928 384.0 | 4.0 | 47.041666666666664
295 96.0 1.0432054996490479 384.0 | 4.0 | 47.041666666666664
296 96.0 1.0483710765838623 384.0 | 4.0 | 47.041666666666664
297 96.0 1.0510590076446533 384.0 | 4.0 | 47.041666666666664
298 96.0 1.0542693138122559 384.0 | 4.0 | 47.041666666666664
299 112.0 1.2274010181427002 448.0 | 8.0 | 49.714285714285715
300 96.0 1.0607092380523682 384.0 | 4.0 | 47.041666666666664
301 96.0 1.0595059394836426 384.0 | 4.0 | 47.041666666666664
302 96.0 1.056546926498413 384.0 | 4.0 | 47.041666666666664
303 96.0 1.0568017959594727 384.0 | 4.0 | 47.041666666666664
304 96.0 1.0511269569396973 384.0 | 4.0 | 47.041666666666664
305 96.0 1.043006420135498 384.0 | 4.0 | 47.041666666666664
306 96.0 1.0393285751342773 384.0 | 4.0 | 47.041666666666664
307 96.0 1.0388715267181396 384.0 | 4.0 | 47.041666666666664
308 96.0 1.0359604358673096 384.0 | 4.0 | 47.041666666666664
309 96.0 1.029416799545288 384.0 | 4.0 | 47.041666666666664
310 104.0 1.1202752590179443 416.0 | 4.0 | 50.57692307692308
311 96.0 1.0345313549041748 384.0 | 4.0 | 47.041666666666664
312 96.0 1.0362706184387207 384.0 | 4.0 | 47.041666666666664
313 96.0 1.03633451461792 384.0 | 4.0 | 47.041666666666664
314 136.0 1.468616008758545 544.0 | 4.0 | 52.3235294117647
315 112.0 1.2149453163146973 448.0 | 8.0 | 51.32142857142857
316 96.0 1.0464184284210205 384.0 | 4.0 | 47.041666666666664
317 104.0 1.1448736190795898 416.0 | 4.0 | 51.03846153846154
318 96.0 1.0579404830932617 384.0 | 4.0 | 47.041666666666664
319 112.0 1.237260341644287 448.0 | 8.0 | 52.92857142857143
320 96.0 1.0731348991394043 384.0 | 4.0 | 47.041666666666664
321 96.0 1.0733933448791504 384.0 | 4.0 | 47.041666666666664
322 96.0 1.0771009922027588 384.0 | 4.0 | 47.041666666666664
323 96.0 1.077150821685791 384.0 | 4.0 | 47.041666666666664
324 112.0 1.2514221668243408 448.0 | 8.0 | 51.857142857142854
325 96.0 1.0625667572021484 384.0 | 4.0 | 47.041666666666664
326 96.0 1.061476469039917 384.0 | 4.0 | 47.041666666666664
327 96.0 1.0567350387573242 384.0 | 4.0 | 47.041666666666664
328 96.0 1.050581693649292 384.0 | 4.0 | 47.041666666666664
329 96.0 1.05039644241333 384.0 | 4.0 | 47.041666666666664
330 96.0 1.0468463897705078 384.0 | 4.0 | 47.041666666666664
331 96.0 1.0485901832580566 384.0 | 4.0 | 47.041666666666664
332 104.0 1.1255719661712646 416.0 | 4.0 | 51.03846153846154
333 96.0 1.0472640991210938 384.0 | 4.0 | 47.041666666666664
334 96.0 1.047502040863037 384.0 | 4.0 | 47.041666666666664
335 96.0 1.0503571033477783 384.0 | 4.0 | 47.041666666666664
336 96.0 1.0459694862365723 384.0 | 4.0 | 47.041666666666664
337 96.0 1.045067310333252 384.0 | 4.0 | 47.041666666666664
338 96.0 1.0451996326446533 384.0 | 4.0 | 47.041666666666664
339 96.0 1.0386991500854492 384.0 | 4.0 | 47.041666666666664
340 96.0 1.0270342826843262 384.0 | 4.0 | 47.041666666666664
341 96.0 1.0176866054534912 384.0 | 4.0 | 47.041666666666664
342 96.0 1.0125069618225098 384.0 | 4.0 | 47.041666666666664
343 104.0 1.1046686172485352 416.0 | 4.0 | 51.03846153846154
344 96.0 1.0198137760162354 384.0 | 4.0 | 47.041666666666664
345 96.0 1.020200490951538 384.0 | 4.0 | 47.041666666666664
346 96.0 1.0192816257476807 384.0 | 4.0 | 47.041666666666664
347 96.0 1.0189259052276611 384.0 | 4.0 | 47.041666666666664
348 96.0 1.0158791542053223 384.0 | 4.0 | 47.041666666666664
349 96.0 1.0120062828063965 384.0 | 4.0 | 47.041666666666664
350 112.0 1.190464973449707 448.0 | 8.0 | 50.964285714285715
351 96.0 1.0135786533355713 384.0 | 4.0 | 47.041666666666664
352 96.0 1.0148963928222656 384.0 | 4.0 | 47.041666666666664
353 112.0 1.1971139907836914 448.0 | 8.0 | 49.892857142857146
354 96.0 1.0206313133239746 384.0 | 4.0 | 47.041666666666664
355 96.0 1.0246052742004395 384.0 | 4.0 | 47.041666666666664
356 96.0 1.0365138053894043 384.0 | 4.0 | 47.041666666666664
357 96.0 1.0499351024627686 384.0 | 4.0 | 47.041666666666664
358 96.0 1.0470352172851562 384.0 | 4.0 | 47.041666666666664
359 96.0 1.0469050407409668 384.0 | 4.0 | 47.041666666666664
360 96.0 1.0453145503997803 384.0 | 4.0 | 47.041666666666664
361 96.0 1.0454201698303223 384.0 | 4.0 | 47.041666666666664
362 96.0 1.0440196990966797 384.0 | 4.0 | 47.041666666666664
363 96.0 1.0456831455230713 384.0 | 4.0 | 47.041666666666664
364 96.0 1.056992530822754 384.0 | 4.0 | 47.041666666666664
365 96.0 1.0586004257202148 384.0 | 4.0 | 47.041666666666664
366 96.0 1.0689547061920166 384.0 | 4.0 | 47.041666666666664
367 96.0 1.070918083190918 384.0 | 4.0 | 47.041666666666664
368 104.0 1.160304069519043 416.0 | 4.0 | 51.03846153846154
369 96.0 1.0714068412780762 384.0 | 4.0 | 47.041666666666664
370 96.0 1.0725884437561035 384.0 | 4.0 | 47.041666666666664
371 96.0 1.0708494186401367 384.0 | 4.0 | 47.041666666666664
372 96.0 1.0648465156555176 384.0 | 4.0 | 47.041666666666664
373 96.0 1.0602891445159912 384.0 | 4.0 | 47.041666666666664
374 96.0 1.049391508102417 384.0 | 4.0 | 47.041666666666664
375 96.0 1.0507440567016602 384.0 | 4.0 | 47.041666666666664
376 96.0 1.0507612228393555 384.0 | 4.0 | 47.041666666666664
377 96.0 1.0509238243103027 384.0 | 4.0 | 47.041666666666664
378 96.0 1.0493128299713135 384.0 | 4.0 | 47.041666666666664
379 96.0 1.0475795269012451 384.0 | 4.0 | 47.041666666666664
380 96.0 1.0393824577331543 384.0 | 4.0 | 47.041666666666664
381 64.0 0.6867852210998535 256.0 | 6.0 | 52.25
382 96.0 1.034724473953247 384.0 | 4.0 | 47.041666666666664
383 96.0 1.0347440242767334 384.0 | 4.0 | 47.041666666666664
384 96.0 1.0334019660949707 384.0 | 4.0 | 47.041666666666664
385 112.0 1.216601848602295 448.0 | 8.0 | 50.25
386 96.0 1.0348944664001465 384.0 | 4.0 | 47.041666666666664
387 112.0 1.2182495594024658 448.0 | 8.0 | 52.57142857142857
388 96.0 1.0351405143737793 384.0 | 4.0 | 47.041666666666664
389 104.0 1.1155567169189453 416.0 | 4.0 | 51.03846153846154
390 96.0 1.0381178855895996 384.0 | 4.0 | 47.041666666666664
391 96.0 1.0381414890289307 384.0 | 4.0 | 47.041666666666664
392 96.0 1.039280652999878 384.0 | 4.0 | 47.041666666666664
393 96.0 1.0413386821746826 384.0 | 4.0 | 47.041666666666664
394 96.0 1.0407366752624512 384.0 | 4.0 | 47.041666666666664
395 96.0 1.0425605773925781 384.0 | 4.0 | 47.041666666666664
396 96.0 1.0481681823730469 384.0 | 4.0 | 47.041666666666664
397 96.0 1.0561888217926025 384.0 | 4.0 | 47.041666666666664
398 96.0 1.0631918907165527 384.0 | 4.0 | 47.041666666666664
399 96.0 1.0632097721099854 384.0 | 4.0 | 47.041666666666664
400 96.0 1.0633666515350342 384.0 | 4.0 | 47.041666666666664
401 96.0 1.0622899532318115 384.0 | 4.0 | 47.041666666666664
402 96.0 1.0625407695770264 384.0 | 4.0 | 47.041666666666664
403 96.0 1.0622081756591797 384.0 | 4.0 | 47.041666666666664
